дата;wiki id;page id;имя;профессия;ссылка
1900-01-01;Q19902564;21545914;Уильям Кинг;Scottish footballer (1900-1962);https://ru.wikipedia.org/wiki/Уильям_Кинг
1900-01-01;Q20029413;21699865;Коркин, Пётр Андреевич;;https://ru.wikipedia.org/wiki/Коркин,_Пётр_Андреевич
1900-01-01;Q20485513;22234058;Жусипбеков, Хамза;;https://ru.wikipedia.org/wiki/Жусипбеков,_Хамза
1900-01-01;Q20512296;22260378;Пеатрис Вольтер;actress;https://ru.wikipedia.org/wiki/Пеатрис_Вольтер
1900-01-01;Q20617243;22364797;Роман Петрович Алексеев;;https://ru.wikipedia.org/wiki/Роман_Петрович_Алексеев
1900-01-01;Q56886323;56803368;Криденс Бэрбоун;волшебник из вымышленного мири Гарри Поттера;https://ru.wikipedia.org/wiki/Криденс_Бэрбоун
1900-01-01;Q57156908;57074025;Но Пхансок;;https://ru.wikipedia.org/wiki/Но_Пхансок
1900-01-01;Q60829389;60684575;Алёшин, Михаил Терентьевич;Soviet politician;https://ru.wikipedia.org/wiki/Алёшин,_Михаил_Терентьевич
1900-01-01;Q60836335;60691526;Челноков, Александр Александрович;;https://ru.wikipedia.org/wiki/Челноков,_Александр_Александрович
1900-01-01;Q65133537;64773730;О’Салливан, Бартоломью;Irish chess player;https://ru.wikipedia.org/wiki/О’Салливан,_Бартоломью
1900-01-01;Q70254464;69912425;Карамов, Вагаршак Джавадович;советский политический деятель;https://ru.wikipedia.org/wiki/Карамов,_Вагаршак_Джавадович
1900-01-01;Q60823726;60678911;Салтыков, Александр Борисович;;https://ru.wikipedia.org/wiki/Салтыков,_Александр_Борисович
1900-01-01;Q60838360;60693546;Хорев, Георгий Алексеевич;;https://ru.wikipedia.org/wiki/Хорев,_Георгий_Алексеевич
1900-01-01;Q61933390;61764037;мистер Аттерсон;fictional character from Robert Louis Stevenson's Strange Case of Dr Jekyll and Mr Hyde;https://ru.wikipedia.org/wiki/мистер_Аттерсон
1900-01-01;Q63488256;63213927;Биктимиров, Ахметзян;писатель, журналист, составитель учебников для татарских школ;https://ru.wikipedia.org/wiki/Биктимиров,_Ахметзян
1900-01-01;Q67679158;67351070;Бондаренко, Иван Андреевич;;https://ru.wikipedia.org/wiki/Бондаренко,_Иван_Андреевич
1900-01-01;Q12526871;13797936;Любер Аглаида Андреевна;Советский геолог;https://ru.wikipedia.org/wiki/Любер_Аглаида_Андреевна
1900-01-01;Q12546797;13824596;Корнев, Иван Ильич;;https://ru.wikipedia.org/wiki/Корнев,_Иван_Ильич
1900-01-01;Q12554280;13834402;Молдажанов, Ильяс Исмаилович;;https://ru.wikipedia.org/wiki/Молдажанов,_Ильяс_Исмаилович
1900-01-01;Q12875078;14310513;Еорьос Кицос;Fighter of the Greek War of Independence;https://ru.wikipedia.org/wiki/Еорьос_Кицос
1900-01-01;Q12880384;14318833;Мантос Трикупис;;https://ru.wikipedia.org/wiki/Мантос_Трикупис
1900-01-01;Q13365097;15046209;Ёсиока, Сампэи;;https://ru.wikipedia.org/wiki/Ёсиока,_Сампэи
1900-01-01;Q15067273;16732091;Иванов, Иона Иванович;;https://ru.wikipedia.org/wiki/Иванов,_Иона_Иванович
1900-01-01;Q15146033;16805795;Савинов, Михаил Семёнович;politician;https://ru.wikipedia.org/wiki/Савинов,_Михаил_Семёнович
1900-01-01;Q15304370;16951831;Исии, Эйносукэ;Japanese politician (1900-1974);https://ru.wikipedia.org/wiki/Исии,_Эйносукэ
1900-01-01;Q15710227;17345307;Герман фон Адлерберг;русский моряк;https://ru.wikipedia.org/wiki/Герман_фон_Адлерберг
1900-01-01;Q15720437;17355432;Чролли;;https://ru.wikipedia.org/wiki/Чролли
1900-01-01;Q15810128;17439023;Фрэнк МакНамара;American entrepreneur;https://ru.wikipedia.org/wiki/Фрэнк_МакНамара
1900-01-01;Q15854638;17482390;Уильям Кэмпбелл;American politician;https://ru.wikipedia.org/wiki/Уильям_Кэмпбелл
1900-01-01;Q1755361;1688035;Пол Вагнер;;https://ru.wikipedia.org/wiki/Пол_Вагнер
1900-01-01;Q1770530;1702661;Роуз, Чарльз;American tug of war competitor;https://ru.wikipedia.org/wiki/Роуз,_Чарльз
1900-01-01;Q2032785;1960616;Холте, Оскар;Norwegian figure skater;https://ru.wikipedia.org/wiki/Холте,_Оскар
1900-01-01;Q2039971;1967685;Отто Мейер;pop culture figure in early 20th century Germany;https://ru.wikipedia.org/wiki/Отто_Мейер
1900-01-01;Q2313933;2235238;Канда, Киёо;Японский футболист;https://ru.wikipedia.org/wiki/Канда,_Киёо
1900-01-01;Q2313966;2235271;Миякэ, Дзиро;Японский футболист;https://ru.wikipedia.org/wiki/Миякэ,_Дзиро
1900-01-01;Q2455923;2372118;Кривелли, Джузеппе;Italian rower and bobsleigher;https://ru.wikipedia.org/wiki/Кривелли,_Джузеппе
1900-01-01;Q2582566;2491826;Роже Жан Эйм;французский ботаник;https://ru.wikipedia.org/wiki/Роже_Жан_Эйм
1900-01-01;Q2638278;2543548;Спредли, Бенджамин;boxer;https://ru.wikipedia.org/wiki/Спредли,_Бенджамин
1900-01-01;Q2979474;2849112;Бретт Сперри;video game designer;https://ru.wikipedia.org/wiki/Бретт_Сперри
1900-01-01;Q3159237;3017799;Жак Лагард;French physician;https://ru.wikipedia.org/wiki/Жак_Лагард
1900-01-01;Q3737207;3562614;Монтес, Нельсон;уругвайский футболист;https://ru.wikipedia.org/wiki/Монтес,_Нельсон
1900-01-01;Q3737235;3562640;Монхелар, Карлос;уругвайский футболист;https://ru.wikipedia.org/wiki/Монхелар,_Карлос
1900-01-01;Q3951889;3768527;Хираи, Тэрусити;Japanese photographer;https://ru.wikipedia.org/wiki/Хираи,_Тэрусити
1900-01-01;Q4071261;3879865;Аскалепов, Василий Семёнович;Russian major general;https://ru.wikipedia.org/wiki/Аскалепов,_Василий_Семёнович
1900-01-01;Q4138645;3946686;Гинзбург, Семён Александрович;russian tank designer;https://ru.wikipedia.org/wiki/Гинзбург,_Семён_Александрович
1900-01-01;Q4149119;3957361;Григоров (Монастырский) Григорий Исаевич;партийный деятель, политический заключенный в СССР, мемуарист;https://ru.wikipedia.org/wiki/Григоров_(Монастырский)_Григорий_Исаевич
1900-01-01;Q4153919;3962086;Дагестани Казем;;https://ru.wikipedia.org/wiki/Дагестани_Казем
1900-01-01;Q4157091;3965192;Делле, Павел Петрович;;https://ru.wikipedia.org/wiki/Делле,_Павел_Петрович
1900-01-01;Q4194869;4003958;Иван Павлович Зыкунов;советский военачальник;https://ru.wikipedia.org/wiki/Иван_Павлович_Зыкунов
1900-01-01;Q4213873;4023363;Каракетов, Исса Заурбекович;;https://ru.wikipedia.org/wiki/Каракетов,_Исса_Заурбекович
1900-01-01;Q4223112;4032597;Клаузницер, Альфред;;https://ru.wikipedia.org/wiki/Клаузницер,_Альфред
1900-01-01;Q4233267;4042634;Корнеев, Андрей Дмитриевич;;https://ru.wikipedia.org/wiki/Корнеев,_Андрей_Дмитриевич
1900-01-01;Q4255804;4065349;Лебедев, Сергей Иванович (чекист);Soviet politician;https://ru.wikipedia.org/wiki/Лебедев,_Сергей_Иванович_(чекист)
1900-01-01;Q4360769;4165873;Петров, Евгений Степанович;;https://ru.wikipedia.org/wiki/Петров,_Евгений_Степанович
1900-01-01;Q4419366;4220845;Сильвестр (Малышев);;https://ru.wikipedia.org/wiki/Сильвестр_(Малышев)
1900-01-01;Q4520625;4314702;Шармазанашвили, Владимир Харитонович;;https://ru.wikipedia.org/wiki/Шармазанашвили,_Владимир_Харитонович
1900-01-01;Q4536387;4329007;Язвинская, Елена Ричардовна;Soviet musicologist and harpist (1900-1990);https://ru.wikipedia.org/wiki/Язвинская,_Елена_Ричардовна
1900-01-01;Q4957793;4738486;Магого Кадинизулу;зулусская принцесса и музыкантша;https://ru.wikipedia.org/wiki/Магого_Кадинизулу
1900-01-01;Q21464248;23509711;Карпф, Йозеф;;https://ru.wikipedia.org/wiki/Карпф,_Йозеф
1900-01-01;Q23940691;25936415;Аримацу, Нобору;Japanese bureaucrat and legal scholar;https://ru.wikipedia.org/wiki/Аримацу,_Нобору
1900-01-01;Q24025876;26018876;Щетинин, Николай Тимофеевич;;https://ru.wikipedia.org/wiki/Щетинин,_Николай_Тимофеевич
1900-01-01;Q24068414;26059749;Жан Рикар;французский инженер и физик;https://ru.wikipedia.org/wiki/Жан_Рикар
1900-01-01;Q24642940;26608046;Бутырин, Сергей Иванович (партийный деятель);;https://ru.wikipedia.org/wiki/Бутырин,_Сергей_Иванович_(партийный_деятель)
1900-01-01;Q25390576;27343484;Ковин, Михаил Андреевич;;https://ru.wikipedia.org/wiki/Ковин,_Михаил_Андреевич
1900-01-01;Q26243641;28195050;Липинская, Ксения Антоновна;О революционерке;https://ru.wikipedia.org/wiki/Липинская,_Ксения_Антоновна
1900-01-01;Q78473332;77925534;Константин Карлович Сюннерберг;генерал-майор РИА;https://ru.wikipedia.org/wiki/Константин_Карлович_Сюннерберг
1900-01-01;Q84723865;84024091;Курбанов, Олимохун;;https://ru.wikipedia.org/wiki/Курбанов,_Олимохун
1900-01-01;Q85858485;85129298;Боранецкий, Пётр Степанович;;https://ru.wikipedia.org/wiki/Боранецкий,_Пётр_Степанович
1900-01-01;Q90273714;89474507;Мефодий (Аронис);греческий митрополит Митилинский;https://ru.wikipedia.org/wiki/Мефодий_(Аронис)
1900-01-01;Q76592980;76077613;Бобби Колдер;шотландский футбольный судья, тренер и скаут;https://ru.wikipedia.org/wiki/Бобби_Колдер
1900-01-01;Q77287943;76754793;Скурихин Анатолий Васильевич;;https://ru.wikipedia.org/wiki/Скурихин_Анатолий_Васильевич
1900-01-01;Q89088005;88312961;Майстрах, Ксения Васильевна;;https://ru.wikipedia.org/wiki/Майстрах,_Ксения_Васильевна
1900-01-01;Q5289154;5058038;Харевский, Якуб;politician;https://ru.wikipedia.org/wiki/Харевский,_Якуб
1900-01-01;Q5361958;5128476;Александр Уилсон;Scottish photographer (-1922);https://ru.wikipedia.org/wiki/Александр_Уилсон
1900-01-01;Q5462706;5224002;Уэки, Косиро;Japanese politician;https://ru.wikipedia.org/wiki/Уэки,_Косиро
1900-01-01;Q5707467;5471822;Артуро Родригес;Mexican military personnel;https://ru.wikipedia.org/wiki/Артуро_Родригес
1900-01-01;Q5885388;5654285;Грегорио Гарсия;Mexican chef;https://ru.wikipedia.org/wiki/Грегорио_Гарсия
1900-01-01;Q6006694;5786742;Перес, Матиас;Португальский портной и воздухоплаватель;https://ru.wikipedia.org/wiki/Перес,_Матиас
1900-01-01;Q6372158;6184281;Пошауко, Карл;австрийский шахматист;https://ru.wikipedia.org/wiki/Пошауко,_Карл
1900-01-01;Q6756092;6600762;Энгельман, Марсель;бельгийский шахматист;https://ru.wikipedia.org/wiki/Энгельман,_Марсель
1900-01-01;Q6950558;6816076;Сельчук, Мюнир Нуреттин;Turkish classical musician and tenor singer;https://ru.wikipedia.org/wiki/Сельчук,_Мюнир_Нуреттин
1900-01-01;Q16635601;18244392;Галина Васильевна Прокопенко;советская подпольщица;https://ru.wikipedia.org/wiki/Галина_Васильевна_Прокопенко
1900-01-01;Q16668190;18274510;Кудрявцев, Евгений Фёдорович;;https://ru.wikipedia.org/wiki/Кудрявцев,_Евгений_Фёдорович
1900-01-01;Q16941712;18544378;Армен Георгиевич Долуханов;botanist (1900-1976);https://ru.wikipedia.org/wiki/Армен_Георгиевич_Долуханов
1900-01-01;Q18517286;20052905;Курт Крамер;;https://ru.wikipedia.org/wiki/Курт_Крамер
1900-01-01;Q19002435;20560193;Тамара Сулакадзе;botanist;https://ru.wikipedia.org/wiki/Тамара_Сулакадзе
1900-01-01;Q19910344;21553091;Мэрдыгеев, Роман Сидорович;художник;https://ru.wikipedia.org/wiki/Мэрдыгеев,_Роман_Сидорович
1900-01-01;Q19911112;21553669;Прибойченко, Григорий Никифорович;;https://ru.wikipedia.org/wiki/Прибойченко,_Григорий_Никифорович
1900-01-01;Q20029635;21700085;Емельян Сергеевич Лагуткин;функционер НКВД и МВД СССР;https://ru.wikipedia.org/wiki/Емельян_Сергеевич_Лагуткин
1900-01-01;Q20437529;22186307;Медведев, Александр Иванович;югославский архитектор русского происхождения;https://ru.wikipedia.org/wiki/Медведев,_Александр_Иванович
1900-01-01;Q27902168;29609774;Калодикис, Спирос;Greek trade unionist;https://ru.wikipedia.org/wiki/Калодикис,_Спирос
1900-01-01;Q27947424;29653305;Калашников, Александр;махновец;https://ru.wikipedia.org/wiki/Калашников,_Александр
1900-01-01;Q28529631;30223799;Тагути, Ютака;Japanese composer and professor in Showa era;https://ru.wikipedia.org/wiki/Тагути,_Ютака
1900-01-01;Q28664856;30324469;Полтев, Василий Иванович;;https://ru.wikipedia.org/wiki/Полтев,_Василий_Иванович
1900-01-01;Q29359438;31009987;Романов, Даниил Григорьевич;;https://ru.wikipedia.org/wiki/Романов,_Даниил_Григорьевич
1900-01-01;Q30524121;32134885;Геннадий Геннадиевич Аден;советский вокальный педагог;https://ru.wikipedia.org/wiki/Геннадий_Геннадиевич_Аден
1900-01-01;Q32362891;33824888;Казановский, Виктор Иванович;;https://ru.wikipedia.org/wiki/Казановский,_Виктор_Иванович
1900-01-01;Q39082910;40441435;Кошелев, Кузьма Фёдорович;politician;https://ru.wikipedia.org/wiki/Кошелев,_Кузьма_Фёдорович
1900-01-01;Q40039617;41384738;Зубатова, Александра Николаевна;;https://ru.wikipedia.org/wiki/Зубатова,_Александра_Николаевна
1900-01-01;Q42317228;43599466;Дубоносов, Андрей Ильич;Советский государственный деятель;https://ru.wikipedia.org/wiki/Дубоносов,_Андрей_Ильич
1900-01-01;Q43245775;44475014;Тогжанов Габбас Садвокасович;;https://ru.wikipedia.org/wiki/Тогжанов_Габбас_Садвокасович
1900-01-01;Q43426752;44643330;Фаткулов, Нургали Гизетович;;https://ru.wikipedia.org/wiki/Фаткулов,_Нургали_Гизетович
1900-01-01;Q43430385;44646867;Тризно, Фёдор Иванович;;https://ru.wikipedia.org/wiki/Тризно,_Фёдор_Иванович
1900-01-01;Q44388102;45582007;Эмилио Диас;Spanish actor;https://ru.wikipedia.org/wiki/Эмилио_Диас
1900-01-01;Q20512728;22260809;Ваграм Татрян;Armenian writer;https://ru.wikipedia.org/wiki/Ваграм_Татрян
1900-01-01;Q21019788;23071234;Ямада, Кисаку;;https://ru.wikipedia.org/wiki/Ямада,_Кисаку
1900-01-01;Q22919254;24938427;Степанов, Константин Михайлович;;https://ru.wikipedia.org/wiki/Степанов,_Константин_Михайлович
1900-01-01;Q23658904;25666210;Новиков, Степан Митрофанович;;https://ru.wikipedia.org/wiki/Новиков,_Степан_Митрофанович
1900-01-01;Q24150717;26141384;Кэйтлин Элизабет Бингэм;графиня Лукан;https://ru.wikipedia.org/wiki/Кэйтлин_Элизабет_Бингэм
1900-01-01;Q24937552;26897764;Горенков, Фёдор Степанович;;https://ru.wikipedia.org/wiki/Горенков,_Фёдор_Степанович
1900-01-01;Q25597947;27550562;Кайназаров, Тулвай;;https://ru.wikipedia.org/wiki/Кайназаров,_Тулвай
1900-01-01;Q7275077;7179167;Ерушалми, Элиэзер;;https://ru.wikipedia.org/wiki/Ерушалми,_Элиэзер
1900-01-01;Q7377597;7286479;Руди Де Лука;American actor and screenwriter;https://ru.wikipedia.org/wiki/Руди_Де_Лука
1900-01-01;Q7494236;7407073;Шэн Айи;Chinese entrepreneur;https://ru.wikipedia.org/wiki/Шэн_Айи
1900-01-01;Q7614942;7534768;Стивен Хестон;American mathematician; economist; gambling theorist;https://ru.wikipedia.org/wiki/Стивен_Хестон
1900-01-01;Q7667584;7591556;Ооя, Соити;Japanese journalist;https://ru.wikipedia.org/wiki/Ооя,_Соити
1900-01-01;Q7938350;7878373;Горев, Владимир Ефимович;Soviet general;https://ru.wikipedia.org/wiki/Горев,_Владимир_Ефимович
1900-01-01;Q8025416;7971655;Винифред Филлипс;American composer;https://ru.wikipedia.org/wiki/Винифред_Филлипс
1900-01-01;Q9098297;9176470;Гарсия Эрнандес, Анхель;Spanish soldier;https://ru.wikipedia.org/wiki/Гарсия_Эрнандес,_Анхель
1900-01-01;Q9310998;9416101;Роберт Миллер;Polish soldier;https://ru.wikipedia.org/wiki/Роберт_Миллер
1900-01-01;Q11111060;12314180;Гэлэгдоржийн Дэмид;монгольский военный деятель, маршал МНР;https://ru.wikipedia.org/wiki/Гэлэгдоржийн_Дэмид
1900-01-01;Q11184607;12355448;Джеймс Уильямс;;https://ru.wikipedia.org/wiki/Джеймс_Уильямс
1900-01-01;Q11403809;12542447;Китао, Эйити;;https://ru.wikipedia.org/wiki/Китао,_Эйити
1900-01-01;Q11475521;12615053;Ивата, Дзюнъити;Japanese painter (1900-1945);https://ru.wikipedia.org/wiki/Ивата,_Дзюнъити
1900-01-01;Q11493873;12633518;Отаги, Митифуса;;https://ru.wikipedia.org/wiki/Отаги,_Митифуса
1900-01-01;Q11563165;12703105;Минато, Ёитиро;Japanese lawyer;https://ru.wikipedia.org/wiki/Минато,_Ёитиро
1900-01-01;Q11579335;12719273;Сираи, Тосиаки;;https://ru.wikipedia.org/wiki/Сираи,_Тосиаки
1900-01-01;Q11651671;12791937;Тё, Мориёси;Japanese economist;https://ru.wikipedia.org/wiki/Тё,_Мориёси
1900-01-01;Q11686390;12824978;Бертоне, Хуан Карлос;Uruguayan association football player;https://ru.wikipedia.org/wiki/Бертоне,_Хуан_Карлос
1900-01-01;Q44809575;45994459;Прокофий Иванович Запорожцев;birth/death: 1900-1975  LCAuth[n2004026943] VIAF[70778514];https://ru.wikipedia.org/wiki/Прокофий_Иванович_Запорожцев
1900-01-01;Q47452861;48497024;Семён Григорьевич Тибилов;;https://ru.wikipedia.org/wiki/Семён_Григорьевич_Тибилов
1900-01-01;Q47453114;48497276;Леонид Захарович Соборовский;;https://ru.wikipedia.org/wiki/Леонид_Захарович_Соборовский
1900-01-01;Q51280164;52199639;Сулейман Иззет бек;;https://ru.wikipedia.org/wiki/Сулейман_Иззет_бек
1900-01-01;Q55102589;55173029;Гуревич, Татьяна Евсеевна;;https://ru.wikipedia.org/wiki/Гуревич,_Татьяна_Евсеевна
1900-01-01;Q55104506;55174896;Грановский, Евгений Львович;Russian Soviet economist;https://ru.wikipedia.org/wiki/Грановский,_Евгений_Львович
1900-01-01;Q55650471;55634402;Ардельяну, Дмитрий Моисеевич;;https://ru.wikipedia.org/wiki/Ардельяну,_Дмитрий_Моисеевич
1900-01-01;Q56697751;56638342;Чхве Хакпэ;;https://ru.wikipedia.org/wiki/Чхве_Хакпэ
1900-01-01;Q97202039;95642659;Молданиязов, Жиенгазы;;https://ru.wikipedia.org/wiki/Молданиязов,_Жиенгазы
1900-01-01;Q98166995;96449346;Салеси, Луис;Аргентинский футбольный функционер;https://ru.wikipedia.org/wiki/Салеси,_Луис
1900-01-01;Q100440536;98089365;Красильников, Виктор Александрович;Красильников Виктор Александрович;https://ru.wikipedia.org/wiki/Красильников,_Виктор_Александрович
1900-01-01;Q104814988;100231997;Елизавета Иванова;;https://ru.wikipedia.org/wiki/Елизавета_Иванова
1900-01-01;Q60824923;60680103;Засосов, Иван Иванович;military personnel;https://ru.wikipedia.org/wiki/Засосов,_Иван_Иванович
1900-01-01;Q60834613;60689806;Ровинский, Лев Яковлевич;;https://ru.wikipedia.org/wiki/Ровинский,_Лев_Яковлевич
1900-01-01;Q60834985;60690178;Субоцкий, Михаил Матвеевич;;https://ru.wikipedia.org/wiki/Субоцкий,_Михаил_Матвеевич
1900-01-01;Q62588102;62386413;Сергий Мармарисов;архимандрит РПЦ;https://ru.wikipedia.org/wiki/Сергий_Мармарисов
1900-01-01;Q62931690;62718594;Александр Александрович Медведев;сотрудник НКВД;https://ru.wikipedia.org/wiki/Александр_Александрович_Медведев
1900-01-01;Q12119432;13339454;Лядов Николай;;https://ru.wikipedia.org/wiki/Лядов_Николай
1900-01-01;Q12535202;13809300;Беспаев, Искак;Soviet teacher;https://ru.wikipedia.org/wiki/Беспаев,_Искак
1900-01-01;Q12537772;13812671;Шестаков, Василий Яковлевич;;https://ru.wikipedia.org/wiki/Шестаков,_Василий_Яковлевич
1900-01-01;Q12574388;13860832;Куттыбеков, Капал;;https://ru.wikipedia.org/wiki/Куттыбеков,_Капал
1900-01-01;Q12882722;14322266;Панайотис Кефалас;греческий военачальник периода Освободительной войны Греции;https://ru.wikipedia.org/wiki/Панайотис_Кефалас
1900-01-01;Q15276432;16924534;Аретакис, Георгиос;Greek army officer;https://ru.wikipedia.org/wiki/Аретакис,_Георгиос
1900-01-01;Q15526729;17167556;Уильям Тейлор;Canadian cyclist, born 1900;https://ru.wikipedia.org/wiki/Уильям_Тейлор
1900-01-01;Q15834233;17462217;Мартин Шнайдер;;https://ru.wikipedia.org/wiki/Мартин_Шнайдер
1900-01-01;Q107325683;102577778;Плотников, Николай Николаевич;;https://ru.wikipedia.org/wiki/Плотников,_Николай_Николаевич
1900-01-01;Q99324;101934;Баумгартен, Пауль;German architect (1900-1984);https://ru.wikipedia.org/wiki/Баумгартен,_Пауль
1900-01-01;Q252519;245099;Домманже, Жислен;Princess Consort of Monaco, French actress;https://ru.wikipedia.org/wiki/Домманже,_Жислен
1900-01-01;Q327151;314094;Увини;Makalaka leader;https://ru.wikipedia.org/wiki/Увини
1900-01-01;Q430481;406114;Спирос Атанасопулос;Greek Olympic gymnast;https://ru.wikipedia.org/wiki/Спирос_Атанасопулос
1900-01-01;Q439499;414489;Теодоропулос, Иоаннис;Greek pole vaulter;https://ru.wikipedia.org/wiki/Теодоропулос,_Иоаннис
1900-01-01;Q455970;430146;Вальдеморо, Амайя;basketball player;https://ru.wikipedia.org/wiki/Вальдеморо,_Амайя
1900-01-01;Q511124;480685;Семён Алексеевич Лавочкин;советский авиаконструктор;https://ru.wikipedia.org/wiki/Семён_Алексеевич_Лавочкин
1900-01-01;Q554804;522754;Доракис, Николаос;sport shooter;https://ru.wikipedia.org/wiki/Доракис,_Николаос
1900-01-01;Q567592;533934;Шмитсон, Анон;German figure skater;https://ru.wikipedia.org/wiki/Шмитсон,_Анон
1900-01-01;Q591076;556182;Лео Вайсс;association football player;https://ru.wikipedia.org/wiki/Лео_Вайсс
1900-01-01;Q687589;647848;Моррис, Чарльз;British boxer (20th century);https://ru.wikipedia.org/wiki/Моррис,_Чарльз
1900-01-01;Q709110;666926;Дикинсон, Артур;English footballer;https://ru.wikipedia.org/wiki/Дикинсон,_Артур
1900-01-01;Q868376;819700;Коваленко, Георгий;Russian Jesuit;https://ru.wikipedia.org/wiki/Коваленко,_Георгий
1900-01-01;Q959289;909128;Пэйдж, Джек;British figure skater;https://ru.wikipedia.org/wiki/Пэйдж,_Джек
1900-01-01;Q29358989;31009539;Карнаух, Назар Васильевич;;https://ru.wikipedia.org/wiki/Карнаух,_Назар_Васильевич
1900-01-01;Q30345977;31957698;Павел Васильевич Мальков;Soviet illustrator;https://ru.wikipedia.org/wiki/Павел_Васильевич_Мальков
1900-01-01;Q31452444;33008564;Еликбаев, Аалы;;https://ru.wikipedia.org/wiki/Еликбаев,_Аалы
1900-01-01;Q32362548;33824545;Настаев, Амуш Таукенович;;https://ru.wikipedia.org/wiki/Настаев,_Амуш_Таукенович
1900-01-01;Q33129117;34590850;Степан Артёмович Горяной;украинский советский государственный и партийный деятель, председатель Винницкого облисполкома (1937);https://ru.wikipedia.org/wiki/Степан_Артёмович_Горяной
1900-01-01;Q42041702;43340771;Габриэль Марк;;https://ru.wikipedia.org/wiki/Габриэль_Марк
1900-01-01;Q107190811;102433093;Салимов, Абубакир Гареевич;воин 112-й башкирской кавалерийской дивизии, шаймуратовец;https://ru.wikipedia.org/wiki/Салимов,_Абубакир_Гареевич
1900-01-01;Q107363042;102611732;Джессика Тревор;fictional character from Resident Evil;https://ru.wikipedia.org/wiki/Джессика_Тревор
1900-01-01;Q107473446;102764550;Бардадым Сергей Львович;советский футболист;https://ru.wikipedia.org/wiki/Бардадым_Сергей_Львович
1900-01-01;Q97659166;96043059;Баранов, Александр Николаевич;;https://ru.wikipedia.org/wiki/Баранов,_Александр_Николаевич
1900-01-01;Q16376353;18006175;Оленская, Евгения Никитична;Azerbaijani Soviet actress;https://ru.wikipedia.org/wiki/Оленская,_Евгения_Никитична
1900-01-01;Q16436791;18064631;Торба, Максим Осипович;;https://ru.wikipedia.org/wiki/Торба,_Максим_Осипович
1900-01-01;Q16549423;18170543;Теславский, Георгий Александрович;;https://ru.wikipedia.org/wiki/Теславский,_Георгий_Александрович
1900-01-01;Q16638767;18247152;Горский, Альбин Степанович;;https://ru.wikipedia.org/wiki/Горский,_Альбин_Степанович
1900-01-01;Q16657703;18264268;Каменщиков, Гавриил Васильевич;;https://ru.wikipedia.org/wiki/Каменщиков,_Гавриил_Васильевич
1900-01-01;Q16830321;18435580;Эндюковский, Александр Гаврилович;Soviet linguist (1900-1938);https://ru.wikipedia.org/wiki/Эндюковский,_Александр_Гаврилович
1900-01-01;Q17229475;18826732;Накамура, Китимацу;Japanese actor;https://ru.wikipedia.org/wiki/Накамура,_Китимацу
1900-01-01;Q18015159;19550235;Максимов, Дмитрий Михайлович;association football player;https://ru.wikipedia.org/wiki/Максимов,_Дмитрий_Михайлович
1900-01-01;Q18043904;19577902;Накамура, Кадзуо;;https://ru.wikipedia.org/wiki/Накамура,_Кадзуо
1900-01-01;Q16377688;18007589;Искендер-бей Меликов;депутат Бакинской городской думы, отец Ирен Меликофф;https://ru.wikipedia.org/wiki/Искендер-бей_Меликов
1900-01-01;Q15065916;16730737;Стефан Мартынович Добротворский;ректор Якутской духовной семинарии;https://ru.wikipedia.org/wiki/Стефан_Мартынович_Добротворский
1900-01-01;Q12817102;14221194;Абдулкарим;знаменитый самаркандский секретарь и каллиграф эпохи Бухарского эмирата;https://ru.wikipedia.org/wiki/Абдулкарим
1900-01-01;Q4168141;3976098;Дрессель, Альфонс;Немецкий дирижер;https://ru.wikipedia.org/wiki/Дрессель,_Альфонс
1900-01-01;Q1040296;989469;Карл Роте;German writer (1900-1970);https://ru.wikipedia.org/wiki/Карл_Роте
1900-01-01;Q1112187;1059428;Лола Бах;German dancer;https://ru.wikipedia.org/wiki/Лола_Бах
1900-01-01;Q1238124;1179325;Доминик;French film director;https://ru.wikipedia.org/wiki/Доминик
1900-01-01;Q1348713;1288348;Икэтани, Синдзабуро;Japanese novelist and writer;https://ru.wikipedia.org/wiki/Икэтани,_Синдзабуро
1900-01-01;Q1358045;1297631;Феллнер, Эрнст;Austrian figure skater (1900-2000);https://ru.wikipedia.org/wiki/Феллнер,_Эрнст
1900-01-01;Q1685361;1618771;Костылёв, Михаил Алексеевич;Soviet diplomat (1900-1974);https://ru.wikipedia.org/wiki/Костылёв,_Михаил_Алексеевич
1900-01-01;Q1700823;1634136;Джон Леонард;Canadian curler;https://ru.wikipedia.org/wiki/Джон_Леонард
1900-01-01;Q1770520;1702651;Джекобс, Гарри;American tug of war athlete medalist in the 1904 Summer Olympics;https://ru.wikipedia.org/wiki/Джекобс,_Гарри
1900-01-01;Q1813640;1744734;Артур Бейли;Canadian rower;https://ru.wikipedia.org/wiki/Артур_Бейли
1900-01-01;Q1992496;1921097;Кентион, Джеймс;British distance runner and rugby player;https://ru.wikipedia.org/wiki/Кентион,_Джеймс
1900-01-01;Q2025349;1953294;Джоли Габор;Hungarian-American socialite, entrepreneur, memoirist; mother of the Gabor sisters;https://ru.wikipedia.org/wiki/Джоли_Габор
1900-01-01;Q2057804;1985198;Патрик МакГрат;Irish Fianna Fáil politician;https://ru.wikipedia.org/wiki/Патрик_МакГрат
1900-01-01;Q2717011;2611672;Домела Ньивенхёйс, Казар;Dutch painter and sculptor (1900-1992);https://ru.wikipedia.org/wiki/Домела_Ньивенхёйс,_Казар
