дата;wiki id;page id;имя;профессия;ссылка
1923-09-29;Q106670161;101946567;Соболевский, Юрий Александрович;учёный;https://ru.wikipedia.org/wiki/Соболевский,_Юрий_Александрович
1923-09-30;Q3770338;3595011;Джузеппе Коломбо;Italian presbyter and theologian;https://ru.wikipedia.org/wiki/Джузеппе_Коломбо
1923-09-30;Q15071589;16736174;Тишко, Виктор Петрович;;https://ru.wikipedia.org/wiki/Тишко,_Виктор_Петрович
1923-09-30;Q54880166;54975067;Цибин, Гурий Владимирович;;https://ru.wikipedia.org/wiki/Цибин,_Гурий_Владимирович
1923-09-30;Q1346515;1286161;Якобсон, Макс;Finnish journalist and diplomat (1923-2013);https://ru.wikipedia.org/wiki/Якобсон,_Макс
1923-09-30;Q65769352;65398911;Макаров, Леонид Григорьевич;;https://ru.wikipedia.org/wiki/Макаров,_Леонид_Григорьевич
1923-09-30;Q105526048;100895186;Закиев, Таки Ахметзакиевич;Merited teacher of Tatarstan Republic;https://ru.wikipedia.org/wiki/Закиев,_Таки_Ахметзакиевич
1923-09-30;Q13055593;14579907;Байрамов, Ахняф Арсланович;Soviet poet and writer (1923-2010);https://ru.wikipedia.org/wiki/Байрамов,_Ахняф_Арсланович
1923-09-30;Q11361086;12499063;Симокобэ, Ацуси;1923-2016;https://ru.wikipedia.org/wiki/Симокобэ,_Ацуси
1923-09-30;Q42422609;43696657;Любовь Гавриловна Улыбышева;врач;https://ru.wikipedia.org/wiki/Любовь_Гавриловна_Улыбышева
1923-09-30;Q382584;364032;Ривера Дамас, Артуро;Catholic archbishop;https://ru.wikipedia.org/wiki/Ривера_Дамас,_Артуро
1923-09-30;Q762822;716747;Джузеппе Кампора;Italian opera singer;https://ru.wikipedia.org/wiki/Джузеппе_Кампора
1923-09-30;Q11658885;12798927;Рю, Кэйитиро;Japanese author;https://ru.wikipedia.org/wiki/Рю,_Кэйитиро
1923-09-30;Q12077716;13297707;Алымов, Александр Николаевич;;https://ru.wikipedia.org/wiki/Алымов,_Александр_Николаевич
1923-09-30;Q12880750;14319367;Маргарет Чант-Папандреу;греческий и американский политик и активист;https://ru.wikipedia.org/wiki/Маргарет_Чант-Папандреу
1923-09-30;Q89037098;88262686;Некрестова, Вера Никитична;;https://ru.wikipedia.org/wiki/Некрестова,_Вера_Никитична
1923-09-30;Q11850935;12983769;Аллан Кристенсен;sports shooter;https://ru.wikipedia.org/wiki/Аллан_Кристенсен
1923-09-30;Q47453206;48497368;Абдуали Еренович Еренов;;https://ru.wikipedia.org/wiki/Абдуали_Еренович_Еренов
1923-10-01;Q15066492;16731307;Ефимов, Вячеслав Борисович;;https://ru.wikipedia.org/wiki/Ефимов,_Вячеслав_Борисович
1923-10-01;Q1741593;1674557;Ким Ярошевская;Canadian actress;https://ru.wikipedia.org/wiki/Ким_Ярошевская
1923-10-01;Q2205632;2129741;Ежек, Вацлав;Czechoslovak coach of Czechoslovak soccer team and soccer coach (1923-1995);https://ru.wikipedia.org/wiki/Ежек,_Вацлав
1923-10-01;Q6765273;6611005;Мэрион Л. Босвелл;American general;https://ru.wikipedia.org/wiki/Мэрион_Л._Босвелл
1923-10-01;Q12160446;13376872;Темерин, Алексей Сергеевич;советский российский кинооперато;https://ru.wikipedia.org/wiki/Темерин,_Алексей_Сергеевич
1923-10-01;Q15061439;16726923;Черепахин, Сергей Павлович;;https://ru.wikipedia.org/wiki/Черепахин,_Сергей_Павлович
1923-10-01;Q15991134;17608972;Шандыба, Владимир Данилович;;https://ru.wikipedia.org/wiki/Шандыба,_Владимир_Данилович
1923-10-01;Q17057184;18662647;Писклов, Пётр Кириллович;;https://ru.wikipedia.org/wiki/Писклов,_Пётр_Кириллович
1923-10-01;Q17687435;19283693;Маэгасио, Эйтаро;;https://ru.wikipedia.org/wiki/Маэгасио,_Эйтаро
1923-10-01;Q14949540;16617732;Джон Каллахэн;Canadian cardiac surgeon;https://ru.wikipedia.org/wiki/Джон_Каллахэн
1923-10-01;Q2196018;2120402;Форд, Тревор;Welsh association football player (1923-2003);https://ru.wikipedia.org/wiki/Форд,_Тревор
1923-10-01;Q6170480;5966195;Юки Намба;Argentinian actor;https://ru.wikipedia.org/wiki/Юки_Намба
1923-10-01;Q48644964;49667791;Бачалдин, Борис Николаевич;;https://ru.wikipedia.org/wiki/Бачалдин,_Борис_Николаевич
1923-10-01;Q60695207;60554200;Сергейко, Василий Петрович;;https://ru.wikipedia.org/wiki/Сергейко,_Василий_Петрович
1923-10-01;Q1533905;1470834;Губерт Лосте;саарский пионер;https://ru.wikipedia.org/wiki/Губерт_Лосте
1923-10-01;Q11407840;12546518;Минами, Юко;Japanese actress;https://ru.wikipedia.org/wiki/Минами,_Юко
1923-10-01;Q28529903;30224057;Лаури Лундберг;Swedish architect;https://ru.wikipedia.org/wiki/Лаури_Лундберг
1923-10-01;Q97277619;95717737;Шибаев, Александр Александрович;;https://ru.wikipedia.org/wiki/Шибаев,_Александр_Александрович
1923-10-02;Q562220;529478;Ситор Ситуморанг;Indonesian poet;https://ru.wikipedia.org/wiki/Ситор_Ситуморанг
1923-10-02;Q1990851;1919476;Тарасов, Николай Константинович;Russian jurist;https://ru.wikipedia.org/wiki/Тарасов,_Николай_Константинович
1923-10-02;Q105317000;100697309;Анатолий Чернявский;советский лётчик;https://ru.wikipedia.org/wiki/Анатолий_Чернявский
1923-10-02;Q28355418;30052556;Масленникова, Зоя Афанасьевна;Russian artist;https://ru.wikipedia.org/wiki/Масленникова,_Зоя_Афанасьевна
1923-10-02;Q1826418;1757162;Антон Петерс;Belgian actor and director;https://ru.wikipedia.org/wiki/Антон_Петерс
1923-10-02;Q3783424;3607556;Харольд Браун;American basketball player;https://ru.wikipedia.org/wiki/Харольд_Браун
1923-10-02;Q4086051;3894312;Бехтин, Владимир Петрович;;https://ru.wikipedia.org/wiki/Бехтин,_Владимир_Петрович
1923-10-02;Q12072950;13292889;Уильямс, Гершель Вудроу;United States Marine Corps Medal of Honor recipient;https://ru.wikipedia.org/wiki/Уильямс,_Гершель_Вудроу
1923-10-02;Q4069599;3878259;Арменский, Евгений Викторинович;;https://ru.wikipedia.org/wiki/Арменский,_Евгений_Викторинович
1923-10-02;Q65251218;64891381;Кемель Токаев;;https://ru.wikipedia.org/wiki/Кемель_Токаев
1923-10-02;Q1964804;1893898;Иваи, Наохиро;Japanese composer and conductor;https://ru.wikipedia.org/wiki/Иваи,_Наохиро
1923-10-02;Q4523765;4317583;Шикунов, Николай Павлович;;https://ru.wikipedia.org/wiki/Шикунов,_Николай_Павлович
1923-10-02;Q12846718;14268408;Джавид, Туран;;https://ru.wikipedia.org/wiki/Джавид,_Туран
1923-10-03;Q5431176;5193581;Фэйт Дэйн;American actress (1923-2020);https://ru.wikipedia.org/wiki/Фэйт_Дэйн
1923-10-03;Q8078667;8028511;Чавес Ортис, Ньюфло;Bolivian politician;https://ru.wikipedia.org/wiki/Чавес_Ортис,_Ньюфло
1923-10-03;Q563173;530334;Леблан, Эдвард Оливер;Dominican politician (1923-2004);https://ru.wikipedia.org/wiki/Леблан,_Эдвард_Оливер
1923-10-03;Q4412845;4214785;Седак, Игорь Никитович;Soviet architect (1923-2009);https://ru.wikipedia.org/wiki/Седак,_Игорь_Никитович
1923-10-03;Q5699900;5463701;Тилеман, Хайно;Olympic field hockey player;https://ru.wikipedia.org/wiki/Тилеман,_Хайно
1923-10-03;Q15065530;16730348;Горшколепов, Иван Семёнович;Soviet military personnel;https://ru.wikipedia.org/wiki/Горшколепов,_Иван_Семёнович
1923-10-03;Q51668472;52582645;Анатолий Григорьевич Иванов;;https://ru.wikipedia.org/wiki/Анатолий_Григорьевич_Иванов
1923-10-03;Q55106407;55176687;Крючков, Иван Павлович;;https://ru.wikipedia.org/wiki/Крючков,_Иван_Павлович
1923-10-03;Q7373072;7281769;Рой Лестер;American college and high school football coach;https://ru.wikipedia.org/wiki/Рой_Лестер
1923-10-03;Q961581;911349;Скровачевский, Станислав;Polish composer and conductor;https://ru.wikipedia.org/wiki/Скровачевский,_Станислав
1923-10-03;Q5946819;5720512;Джой Томпсон;Australian botanist (1923-2018);https://ru.wikipedia.org/wiki/Джой_Томпсон
1923-10-04;Q80739;83227;Чарлтон Хестон;американский актер;https://ru.wikipedia.org/wiki/Чарлтон_Хестон
1923-10-04;Q4480995;4278551;Анатолий Фалькович;Soviet actor (1923-1994);https://ru.wikipedia.org/wiki/Анатолий_Фалькович
1923-10-04;Q91428756;90610931;Смирнова, Зинаида Ивановна;;https://ru.wikipedia.org/wiki/Смирнова,_Зинаида_Ивановна
1923-10-04;Q4317677;4126811;Несмелова, Римма Валентиновна;Soviet actor (1923-2010);https://ru.wikipedia.org/wiki/Несмелова,_Римма_Валентиновна
1923-10-04;Q4301130;4111332;Молчанов, Глеб Михайлович;;https://ru.wikipedia.org/wiki/Молчанов,_Глеб_Михайлович
1923-10-04;Q4054497;3863531;Абдреев, Ахметгарей Шакирзянович;;https://ru.wikipedia.org/wiki/Абдреев,_Ахметгарей_Шакирзянович
1923-10-04;Q27016657;28897670;Ирина Валерьевна Маркова;;https://ru.wikipedia.org/wiki/Ирина_Валерьевна_Маркова
1923-10-04;Q106620806;101902071;Даньшин, Иван Николаевич;советский и украинский учёный-правовед;https://ru.wikipedia.org/wiki/Даньшин,_Иван_Николаевич
1923-10-05;Q15088350;16751634;Пырков, Юрий Иванович;;https://ru.wikipedia.org/wiki/Пырков,_Юрий_Иванович
1923-10-05;Q272579;263745;Джонс, Глинис;Welsh stage and film actress, dancer, pianist and singer;https://ru.wikipedia.org/wiki/Джонс,_Глинис
1923-10-05;Q1397070;1336128;Альберт Гудмундссон;Icelandic association football player and politician (1923-1994);https://ru.wikipedia.org/wiki/Альберт_Гудмундссон
1923-10-05;Q4402516;4204973;Рябых, Пётр Георгиевич;;https://ru.wikipedia.org/wiki/Рябых,_Пётр_Георгиевич
1923-10-05;Q12094239;13314219;Ганзбург, Израиль Григорьевич;;https://ru.wikipedia.org/wiki/Ганзбург,_Израиль_Григорьевич
1923-10-05;Q4131689;3939642;Газизов, Мустафа Шакирович;;https://ru.wikipedia.org/wiki/Газизов,_Мустафа_Шакирович
1923-10-05;Q4178506;3986680;Скотт, Джери;British singer;https://ru.wikipedia.org/wiki/Скотт,_Джери
1923-10-05;Q6133781;5926969;Джеймс Фаррар;English airman and poet;https://ru.wikipedia.org/wiki/Джеймс_Фаррар
1923-10-05;Q6742447;6585025;Малкольм Локиер;British composer;https://ru.wikipedia.org/wiki/Малкольм_Локиер
1923-10-05;Q27643810;29364134;Капнинский, Владимир Васильевич;;https://ru.wikipedia.org/wiki/Капнинский,_Владимир_Васильевич
1923-10-05;Q97174601;95615221;Дмитриевский, Виктор Константинович;;https://ru.wikipedia.org/wiki/Дмитриевский,_Виктор_Константинович
1923-10-05;Q1934260;1863902;Филип Берриган;priest and anti-war activist;https://ru.wikipedia.org/wiki/Филип_Берриган
1923-10-05;Q2513339;2425917;Вера Молнар (актриса);German actress;https://ru.wikipedia.org/wiki/Вера_Молнар_(актриса)
1923-10-05;Q8079460;8029346;Альтерманн, Юло;Estonian soldier;https://ru.wikipedia.org/wiki/Альтерманн,_Юло
1923-10-05;Q60832592;60687778;Малякшин, Пётр Артемьевич;;https://ru.wikipedia.org/wiki/Малякшин,_Пётр_Артемьевич
1923-10-05;Q442535;417429;Стиг Дагерман;шведский писатель и журналист;https://ru.wikipedia.org/wiki/Стиг_Дагерман
1923-10-05;Q4195931;4005078;Иванов, Александр Михайлович;;https://ru.wikipedia.org/wiki/Иванов,_Александр_Михайлович
1923-10-05;Q12647637;13965157;Беляускас, Альфонсас;;https://ru.wikipedia.org/wiki/Беляускас,_Альфонсас
1923-10-05;Q621641;584932;Канивец, Владимир Васильевич;Soviet journalist;https://ru.wikipedia.org/wiki/Канивец,_Владимир_Васильевич
1923-10-05;Q4100934;3908948;Быков, Иван Михайлович (1923—1979);;https://ru.wikipedia.org/wiki/Быков,_Иван_Михайлович_(1923—1979)
1923-10-05;Q4124750;3932604;Вольтер, Герхард Андреевич;;https://ru.wikipedia.org/wiki/Вольтер,_Герхард_Андреевич
1923-10-05;Q5540306;5300462;Джордж Хэсселл;Australian rules footballer;https://ru.wikipedia.org/wiki/Джордж_Хэсселл
1923-10-05;Q7176188;7077456;Питер О'Шонесси;actor (1923-2013);https://ru.wikipedia.org/wiki/Питер_О'Шонесси
1923-10-06;Q3372553;3214138;Пола Дельсоль;французская писательница, режиссёр, сценарист;https://ru.wikipedia.org/wiki/Пола_Дельсоль
1923-10-06;Q11439255;12578102;Оодати, Данъэмон;;https://ru.wikipedia.org/wiki/Оодати,_Данъэмон
1923-10-06;Q91247565;90436725;Федюкова, Мария Андреевна;;https://ru.wikipedia.org/wiki/Федюкова,_Мария_Андреевна
1923-10-06;Q4099962;3907986;Бурцев, Дмитрий Петрович;;https://ru.wikipedia.org/wiki/Бурцев,_Дмитрий_Петрович
1923-10-06;Q327142;314085;Яшар Кемаль;турецкий писатель;https://ru.wikipedia.org/wiki/Яшар_Кемаль
1923-10-06;Q4106906;3914817;Величковский, Борис Тихонович;Soviet and Russian hygienist;https://ru.wikipedia.org/wiki/Величковский,_Борис_Тихонович
1923-10-06;Q4274603;4085567;Мазурин, Андрей Владимирович;педиатр;https://ru.wikipedia.org/wiki/Мазурин,_Андрей_Владимирович
1923-10-06;Q25438405;27391234;Рябокляч, Андрей Карпович;;https://ru.wikipedia.org/wiki/Рябокляч,_Андрей_Карпович
1923-10-06;Q2121595;2047833;Роберт Го;Malaysian businessman;https://ru.wikipedia.org/wiki/Роберт_Го
1923-10-06;Q4095660;3903767;Браговский, Эдуард Георгиевич;Soviet painter (1923-2010);https://ru.wikipedia.org/wiki/Браговский,_Эдуард_Георгиевич
1923-10-06;Q4102199;3910180;Вагин, Сергей Тимофеевич;;https://ru.wikipedia.org/wiki/Вагин,_Сергей_Тимофеевич
1923-10-06;Q7816275;7748669;Том Хантер;Recipient of the Victoria Cross;https://ru.wikipedia.org/wiki/Том_Хантер
1923-10-06;Q16685028;18290642;Паршин, Анатолий Алексеевич;;https://ru.wikipedia.org/wiki/Паршин,_Анатолий_Алексеевич
1923-10-06;Q4176576;3984639;Ермолаев, Владимир Иванович;;https://ru.wikipedia.org/wiki/Ермолаев,_Владимир_Иванович
1923-10-06;Q16089715;17708697;Джарвис Астер;boxer;https://ru.wikipedia.org/wiki/Джарвис_Астер
1923-10-06;Q943107;893245;Лоуэлл Томас;American film producer, politician and writer (1923-2016);https://ru.wikipedia.org/wiki/Лоуэлл_Томас
1923-10-06;Q17217855;18813313;Ватанабэ, Цутому;Japanese physician;https://ru.wikipedia.org/wiki/Ватанабэ,_Цутому
1923-10-06;Q1450648;1388839;Нейштадт, Яков Исаевич;российский шахматист;https://ru.wikipedia.org/wiki/Нейштадт,_Яков_Исаевич
1923-10-06;Q4282707;4093462;Мартыненко, Владимир Никифорович;Ukrainian diplomat;https://ru.wikipedia.org/wiki/Мартыненко,_Владимир_Никифорович
1923-10-06;Q4797913;4584605;Артур Бэнкс;RAF pilot, recipient of the George Cross;https://ru.wikipedia.org/wiki/Артур_Бэнкс
1923-10-06;Q7562582;7480613;Соня Голдберг;American artist;https://ru.wikipedia.org/wiki/Соня_Голдберг
1923-10-06;Q11423217;12561972;Цутия, Тоору;Japanese baseball player;https://ru.wikipedia.org/wiki/Цутия,_Тоору
1923-10-06;Q4130840;3938794;Генрих Габай;Soviet film director and screenwriter;https://ru.wikipedia.org/wiki/Генрих_Габай
1923-10-06;Q4261096;4071097;Лившиц, Владимир Аронович;;https://ru.wikipedia.org/wiki/Лившиц,_Владимир_Аронович
1923-10-06;Q12111925;13332207;Комарницкий, Антон Аполлинариевич;;https://ru.wikipedia.org/wiki/Комарницкий,_Антон_Аполлинариевич
1923-10-07;Q3462634;3298358;Осмо Харкимо;Finnish cinematographer;https://ru.wikipedia.org/wiki/Осмо_Харкимо
1923-10-07;Q11538914;12678835;Кадзита, Кодзи;Japanese television director and television producer (1923-2013);https://ru.wikipedia.org/wiki/Кадзита,_Кодзи
1923-10-07;Q12496620;13757137;Манг Удель;Indonesian actor;https://ru.wikipedia.org/wiki/Манг_Удель
1923-10-07;Q28099808;29800254;Цимер, Тибор;венгерский рабочий, участник восстания 1956 года;https://ru.wikipedia.org/wiki/Цимер,_Тибор
1923-10-07;Q2930228;2803181;Пояр, Бржетислав;Czech animator, director and university educator;https://ru.wikipedia.org/wiki/Пояр,_Бржетислав
1923-10-07;Q11479943;12619497;Тацуми, Сотоо;Japanese businessman;https://ru.wikipedia.org/wiki/Тацуми,_Сотоо
1923-10-07;Q399717;379365;Ах Юе Лу;German actor (1923-2005);https://ru.wikipedia.org/wiki/Ах_Юе_Лу
1923-10-07;Q708544;666410;Риопель, Жан-Поль;Canadian artist (1923-2002);https://ru.wikipedia.org/wiki/Риопель,_Жан-Поль
1923-10-07;Q4959435;4740090;Соня Колтхофф;Swedish actress;https://ru.wikipedia.org/wiki/Соня_Колтхофф
1923-10-07;Q16436222;18063985;Дударева, Мария Петровна;;https://ru.wikipedia.org/wiki/Дударева,_Мария_Петровна
1923-10-07;Q3551301;3380434;Аоки, Томио;Japanese film actor;https://ru.wikipedia.org/wiki/Аоки,_Томио
1923-10-07;Q13309694;14954297;Иванов, Алексей Иванович (Герой Советского Союза);;https://ru.wikipedia.org/wiki/Иванов,_Алексей_Иванович_(Герой_Советского_Союза)
1923-10-07;Q12121829;13341806;Матвеенко, Иван Андреевич;;https://ru.wikipedia.org/wiki/Матвеенко,_Иван_Андреевич
1923-10-07;Q17222475;18818888;Масуда, Тоси;Japanese baseball player;https://ru.wikipedia.org/wiki/Масуда,_Тоси
1923-10-07;Q1580394;1516181;Хёрман, Ханс;немецкий велогонщик;https://ru.wikipedia.org/wiki/Хёрман,_Ханс
1923-10-07;Q16447993;18072576;Мухортов, Сергей Григорьевич;Герой Советского Союза;https://ru.wikipedia.org/wiki/Мухортов,_Сергей_Григорьевич
1923-10-07;Q63702;66434;Грезе, Ирма;German concentration camp guard (1923-1945);https://ru.wikipedia.org/wiki/Грезе,_Ирма
1923-10-07;Q12174157;13390168;Яценко, Михаил Трофимович;;https://ru.wikipedia.org/wiki/Яценко,_Михаил_Трофимович
1923-10-07;Q108787084;104025206;Тюкачёв, Калистрат Яковлевич;;https://ru.wikipedia.org/wiki/Тюкачёв,_Калистрат_Яковлевич
1923-10-08;Q2396242;2314918;Ион Войку;Romani violinist;https://ru.wikipedia.org/wiki/Ион_Войку
1923-10-08;Q28665470;30325083;Ермакова, Екатерина Максимовна;;https://ru.wikipedia.org/wiki/Ермакова,_Екатерина_Максимовна
1923-10-08;Q4505878;4300619;Цирулис, Гунар;Latvian writer (1923-2002);https://ru.wikipedia.org/wiki/Цирулис,_Гунар
1923-10-08;Q11716898;12853258;Ян Адамский;Polish actor;https://ru.wikipedia.org/wiki/Ян_Адамский
1923-10-08;Q6759571;6604585;Маргарет Джонс;Australian journalist;https://ru.wikipedia.org/wiki/Маргарет_Джонс
1923-10-08;Q16447888;18072471;Михайлов, Александр Борисович;;https://ru.wikipedia.org/wiki/Михайлов,_Александр_Борисович
1923-10-08;Q1871820;1802130;Луис Лерой;French missionary;https://ru.wikipedia.org/wiki/Луис_Лерой
1923-10-08;Q3942718;3759864;Руне Эмануэльссон;Swedish footballer (1923-1994);https://ru.wikipedia.org/wiki/Руне_Эмануэльссон
1923-10-08;Q4194131;4003210;Зотов, Михаил Васильевич;Russian painter (1923-1995);https://ru.wikipedia.org/wiki/Зотов,_Михаил_Васильевич
1923-10-08;Q4935920;4716647;Саида Андерссон;;https://ru.wikipedia.org/wiki/Саида_Андерссон
1923-10-08;Q15073913;16737571;Мостовой, Григорий Порфирьевич;;https://ru.wikipedia.org/wiki/Мостовой,_Григорий_Порфирьевич
1923-10-08;Q19876465;21505441;Шифрин, Авраам Исаакович;советский юрист, сионист, позднее израильский политик и мемуарист, который провёл десять лет в советских лагерях по обвинению в шпионаже в пользу США и Израиля.;https://ru.wikipedia.org/wiki/Шифрин,_Авраам_Исаакович
1923-10-08;Q21140561;23187906;Циков, Валентин Сергеевич;;https://ru.wikipedia.org/wiki/Циков,_Валентин_Сергеевич
1923-10-08;Q24009673;26002701;Колунцев, Фёдор Ависович;Soviet writer;https://ru.wikipedia.org/wiki/Колунцев,_Фёдор_Ависович
1923-10-08;Q50919818;51847617;Бельский Иван Харитонович;живописец;https://ru.wikipedia.org/wiki/Бельский_Иван_Харитонович
1923-10-08;Q15074558;16738177;Мыльников, Владимир Васильевич;;https://ru.wikipedia.org/wiki/Мыльников,_Владимир_Васильевич
1923-10-08;Q48895496;49911154;Картышков Сергей Иванович;;https://ru.wikipedia.org/wiki/Картышков_Сергей_Иванович
1923-10-08;Q1379343;1318492;Ева Мария Майнеке;немецкая актриса;https://ru.wikipedia.org/wiki/Ева_Мария_Майнеке
1923-10-09;Q432316;407783;Дональд Синден;English actor;https://ru.wikipedia.org/wiki/Дональд_Синден
1923-10-09;Q671029;631941;Хабицль, Эрих;Association footballer (1923-2007);https://ru.wikipedia.org/wiki/Хабицль,_Эрих
1923-10-09;Q4237726;4046969;Октябрь Алексеевич Красавчиков;советский юрист и правовед;https://ru.wikipedia.org/wiki/Октябрь_Алексеевич_Красавчиков
1923-10-09;Q3106908;2968961;Джорджо Мозер;Film director, Screenwriter;https://ru.wikipedia.org/wiki/Джорджо_Мозер
1923-10-09;Q1682320;1615761;Ян Генрихович Фогелер;немецкий и советский философ, профессор МГУ;https://ru.wikipedia.org/wiki/Ян_Генрихович_Фогелер
1923-10-09;Q3886995;3708600;Освалдо Бализа;бразильский футболист;https://ru.wikipedia.org/wiki/Освалдо_Бализа
1923-10-09;Q2661005;2564332;Гури, Хаим;Israeli poet;https://ru.wikipedia.org/wiki/Гури,_Хаим
1923-10-09;Q4337822;4145507;Осинцева, Таисия Сергеевна;Russian physician;https://ru.wikipedia.org/wiki/Осинцева,_Таисия_Сергеевна
1923-10-09;Q66189597;65809994;Левон  Гамбарян;physiologist;https://ru.wikipedia.org/wiki/Левон__Гамбарян
1923-10-09;Q16448088;18072671;Никитин, Виктор Петрович;Soviet military personnel;https://ru.wikipedia.org/wiki/Никитин,_Виктор_Петрович
1923-10-10;Q3171859;3029797;Жан Дюмон;French historian;https://ru.wikipedia.org/wiki/Жан_Дюмон
1923-10-10;Q4224286;4033752;Клычев, Иззат Назарович;Soviet artist (1923-2006);https://ru.wikipedia.org/wiki/Клычев,_Иззат_Назарович
1923-10-10;Q11522253;12662117;Сугиура, Рютаро;Japanese baseball player;https://ru.wikipedia.org/wiki/Сугиура,_Рютаро
1923-10-10;Q17629171;19221586;Ветров, Семён Петрович;;https://ru.wikipedia.org/wiki/Ветров,_Семён_Петрович
1923-10-10;Q97659590;96043484;Ведерников, Яков Яковлевич;;https://ru.wikipedia.org/wiki/Ведерников,_Яков_Яковлевич
1923-10-10;Q4419058;4220573;Сикорский, Всеволод Михайлович;;https://ru.wikipedia.org/wiki/Сикорский,_Всеволод_Михайлович
1923-10-10;Q5859697;5627299;Фернандо Алонсо;Argentinian actor;https://ru.wikipedia.org/wiki/Фернандо_Алонсо
1923-10-10;Q11523469;12663334;Джек Хемингуэй;Canadian-American fly fisherman, conservationist and writer;https://ru.wikipedia.org/wiki/Джек_Хемингуэй
1923-10-10;Q1337855;1277534;Николас Парсонс;British actor, rector and radio-TV presenter (1923-2020);https://ru.wikipedia.org/wiki/Николас_Парсонс
1923-10-10;Q12097843;13318160;Грицюк, Александр Иосифович;;https://ru.wikipedia.org/wiki/Грицюк,_Александр_Иосифович
1923-10-10;Q443495;418377;Уолкер, Маррэй;английский журналист и телекоментатор;https://ru.wikipedia.org/wiki/Уолкер,_Маррэй
1923-10-10;Q4408102;4210221;Сапожников, Абрам Самуилович;;https://ru.wikipedia.org/wiki/Сапожников,_Абрам_Самуилович
1923-10-10;Q16447546;18072130;Лохматиков, Филипп Прокофьевич;;https://ru.wikipedia.org/wiki/Лохматиков,_Филипп_Прокофьевич
1923-10-10;Q18244089;19773260;Георг Лундгрен;Swedish professor;https://ru.wikipedia.org/wiki/Георг_Лундгрен
1923-10-10;Q18543347;20078337;Витер, Пётр Акимович;;https://ru.wikipedia.org/wiki/Витер,_Пётр_Акимович
1923-10-10;Q50758665;51699183;Дзанти, Кармен;Italian politician;https://ru.wikipedia.org/wiki/Дзанти,_Кармен
1923-10-10;Q6687278;6521387;Луис Готтлиб;American musician;https://ru.wikipedia.org/wiki/Луис_Готтлиб
1923-10-10;Q16887956;18488260;Петер Фрей;German functionary;https://ru.wikipedia.org/wiki/Петер_Фрей
1923-10-10;Q18275995;19805220;Плотников, Дмитрий Тарасович;;https://ru.wikipedia.org/wiki/Плотников,_Дмитрий_Тарасович
1923-10-10;Q24642557;26607660;Крамаренко, Мария Григорьевна;;https://ru.wikipedia.org/wiki/Крамаренко,_Мария_Григорьевна
1923-10-10;Q85862162;85132898;Леденёв, Николай Павлович;;https://ru.wikipedia.org/wiki/Леденёв,_Николай_Павлович
1923-10-10;Q16448358;18072941;Федченко, Иван Семёнович;Герой Советского Союза;https://ru.wikipedia.org/wiki/Федченко,_Иван_Семёнович
1923-10-10;Q19907128;21550421;Арзуманян, Павел Рубенович;;https://ru.wikipedia.org/wiki/Арзуманян,_Павел_Рубенович
1923-10-10;Q3305656;3152366;Джабара, Джеймс;American flying ace;https://ru.wikipedia.org/wiki/Джабара,_Джеймс
1923-10-10;Q4329514;4137864;Оболенский, Андрей Сергеевич;;https://ru.wikipedia.org/wiki/Оболенский,_Андрей_Сергеевич
1923-10-10;Q4408238;4210351;Сарабьянов, Дмитрий Владимирович;советский, российский искусствовед;https://ru.wikipedia.org/wiki/Сарабьянов,_Дмитрий_Владимирович
1923-10-10;Q30345197;31956924;Рифкат Галимзянович Тукаев;;https://ru.wikipedia.org/wiki/Рифкат_Галимзянович_Тукаев
1923-10-11;Q7477240;7390444;Иияма, Сигэру;Japanese military personnel;https://ru.wikipedia.org/wiki/Иияма,_Сигэру
1923-10-11;Q22918433;24937629;Андреев, Леопольд Георгиевич;;https://ru.wikipedia.org/wiki/Андреев,_Леопольд_Георгиевич
1923-10-11;Q21701697;23740576;Фудзиока, Каидзо;Japanese author;https://ru.wikipedia.org/wiki/Фудзиока,_Каидзо
1923-10-11;Q849605;801539;Эйзенстайн, Элизабет;American historian;https://ru.wikipedia.org/wiki/Эйзенстайн,_Элизабет
1923-10-11;Q1585395;1521100;Хариш-Чандра;математик и физик;https://ru.wikipedia.org/wiki/Хариш-Чандра
1923-10-11;Q15067045;16731863;Зимин, Евгений Дмитриевич;;https://ru.wikipedia.org/wiki/Зимин,_Евгений_Дмитриевич
1923-10-11;Q15074240;16737882;Мурахтина, Нина Петровна;;https://ru.wikipedia.org/wiki/Мурахтина,_Нина_Петровна
1923-10-11;Q4059880;3868772;Аксельрод, Глеб Борисович;Русско-советский пианист;https://ru.wikipedia.org/wiki/Аксельрод,_Глеб_Борисович
1923-10-11;Q55102512;55172953;Заварухин, Юрий Ильич;;https://ru.wikipedia.org/wiki/Заварухин,_Юрий_Ильич
1923-10-11;Q4446914;4245988;Сухарев, Александр Яковлевич;Бывший Генеральный прокурор СССР;https://ru.wikipedia.org/wiki/Сухарев,_Александр_Яковлевич
1923-10-12;Q28665372;30324985;Кипшидзе, Нодар Николаевич;;https://ru.wikipedia.org/wiki/Кипшидзе,_Нодар_Николаевич
1923-10-12;Q43396931;44614540;Романо Скальфи;;https://ru.wikipedia.org/wiki/Романо_Скальфи
1923-10-12;Q2898436;2774577;Бернар Пенго;French writer;https://ru.wikipedia.org/wiki/Бернар_Пенго
